customer_id,first_name,last_name,date_of_birth,gender,annual_income,occupation,city,state,customer_since,customer_status
11717,Nikita,Saha,1991-03-04,Female,125093.65,Bank Employee,Bengaluru,Karnataka,2012-08-01,Inactive
11718,Megha,Gopal,1972-05-12,Female,120000.0,Retired,Jaipur,Rajasthan,2013-01-23,Active
11719,Ekanta,Suresh,1972-08-10,Female,120000.0,Teacher,Mangaluru,Karnataka,2021-07-29,Inactive
11720,Harini,Chokshi,1967-11-05,Male,120000.0,Government Employee,Delhi,Delhi,2021-07-07,Active
11721,Brijesh,Rao,1980-11-27,Male,120000.0,Software Engineer,Pune,Maharashtra,2013-04-09,Active
11722,Akshay,Vaidya,1951-02-21,Male,120000.0,Consultant,Mangaluru,Karnataka,2011-08-18,Active
11723,Alka,Pandit,1985-08-21,Male,120000.0,Student,Kolkata,West Bengal,2023-06-03,Active
11724,Veda,Goswami,1969-03-04,Female,155673.3,Teacher,Mysuru,Karnataka,2014-04-08,Active
11725,Owen,Sule,1996-06-05,Other,120000.0,Accountant,Jaipur,Rajasthan,2022-07-05,Active
11726,Chaaya,Ramesh,1979-06-05,Female,120000.0,Government Employee,Mumbai,Maharashtra,2017-07-20,Active
11727,Kabir,Mishra,1985-09-26,Male,134657.25,Teacher,Chennai,Tamil Nadu,2014-12-23,Active
11728,Chaitanya,Pai,1958-06-05,Female,120000.0,Government Employee,Chennai,Tamil Nadu,2019-05-16,Active
11729,Jeet,Shetty,1961-03-03,Female,221140.98,Consultant,Pune,Maharashtra,2024-03-29,Active
11730,Garima,Bhatt,1962-11-08,Female,120000.0,Government Employee,Mumbai,Maharashtra,2022-09-14,Active
11731,Teerth,Kunda,1964-08-07,Other,120000.0,Government Employee,Jaipur,Rajasthan,2024-07-06,Active
11732,Wahab,Narang,1966-05-23,Other,148769.1,Student,Delhi,Delhi,2018-12-14,Active
11733,Ubika,Prakash,1996-07-27,Male,120000.0,Teacher,Delhi,Delhi,2019-03-20,Active
11734,Veda,Tank,1980-11-01,Male,120000.0,Student,Mysuru,Karnataka,2015-03-22,Active
11735,Zashil,De,1977-01-02,Male,120000.0,Student,Hyderabad,Telangana,2025-03-13,Active
11736,Gaurika,Wali,1983-05-30,Female,120000.0,Accountant,Bengaluru,Karnataka,2017-02-03,Active
11737,Chanakya,Jhaveri,1995-11-24,Male,120000.0,Business Owner,Delhi,Delhi,2012-10-14,Active
11738,Aditya,Mistry,1998-11-03,Male,120000.0,Accountant,Pune,Maharashtra,2022-08-11,Active
11739,Raksha,Chanda,1968-01-28,Male,120000.0,Government Employee,Bengaluru,Karnataka,2011-08-15,Closed
11740,Upma,Sood,1955-09-16,Female,136737.39,Teacher,Kolkata,West Bengal,2022-04-24,Closed
11741,Qabil,Uppal,1952-08-19,Male,120000.0,Self Employed,Mumbai,Maharashtra,2025-01-06,Active
11742,Nitara,Chada,1995-07-17,Male,120000.0,Teacher,Pune,Maharashtra,2021-05-29,Active
11743,Balendra,Srivastava,1968-07-31,Female,120000.0,Accountant,Delhi,Delhi,2018-04-24,Active
11744,Maya,Sachar,1991-09-21,Female,120000.0,Accountant,Mysuru,Karnataka,2024-07-31,Active
11745,Widisha,Mahajan,1982-11-24,Male,120000.0,Business Owner,Pune,Maharashtra,2014-03-07,Active
11746,Gautam,Sharaf,1958-10-01,Male,120000.0,Government Employee,Pune,Maharashtra,2024-05-16,Active
11747,Onkar,Mann,2002-11-13,Male,120000.0,Sales Professional,Jaipur,Rajasthan,2015-07-09,Active
11748,Jyoti,Ramakrishnan,1979-05-27,Male,120000.0,Bank Employee,Mysuru,Karnataka,2020-02-12,Active
11749,Yash,Bedi,1965-06-10,Male,120000.0,Sales Professional,Delhi,Delhi,2014-03-20,Active
11750,Ijaya,Hegde,1976-12-05,Male,120000.0,Retired,Delhi,Delhi,2021-05-07,Active
11751,Kamya,Dhawan,1975-04-07,Male,195442.98,Government Employee,Pune,Maharashtra,2017-02-23,Inactive
11752,Sanaya,Raghavan,1983-12-03,Other,120000.0,Sales Professional,Mangaluru,Karnataka,2015-02-14,Active
11753,Ekaja,Anne,1982-11-23,Female,120000.0,Retired,Kolkata,West Bengal,2021-02-18,Active
11754,Girik,Bhakta,1995-08-06,Male,120000.0,Doctor,Delhi,Delhi,2020-02-05,Active
11755,Patrick,Virk,1997-06-17,Male,120000.0,Bank Employee,Pune,Maharashtra,2015-05-31,Active
11756,Chameli,Shenoy,1976-11-14,Female,120000.0,Government Employee,Chennai,Tamil Nadu,2016-02-29,Active
11757,Ojasvi,Bora,1963-01-31,Female,189546.89,Student,Pune,Maharashtra,2023-03-03,Active
11758,Kritika,Chakrabarti,1968-04-25,Female,120000.0,Business Owner,Bengaluru,Karnataka,2021-12-20,Active
11759,Samarth,Ravel,1996-03-17,Male,120000.0,Sales Professional,Chennai,Tamil Nadu,2015-08-17,Active
11760,Hredhaan,Rana,1962-08-01,Male,120000.0,Retired,Pune,Maharashtra,2019-02-10,Active
11761,Gauri,Ramesh,1998-02-07,Female,120000.0,Consultant,Bengaluru,Karnataka,2016-09-03,Active
11762,Aadhya,Kapoor,1990-01-29,Male,120000.0,Bank Employee,Bengaluru,Karnataka,2024-07-26,Active
11763,Balvan,Nagar,1954-12-07,Female,120000.0,Sales Professional,Pune,Maharashtra,2022-04-24,Active
11764,Gayathri,Ramaswamy,1977-11-19,Male,120000.0,Government Employee,Kolkata,West Bengal,2015-04-22,Active
11765,Amol,Bhatia,1994-12-20,Female,120000.0,Teacher,Jaipur,Rajasthan,2018-04-21,Active
11766,Sai,Ramakrishnan,1960-06-23,Male,120000.0,Self Employed,Pune,Maharashtra,2023-09-13,Inactive
11767,Jacob,Bhagat,1975-01-05,Female,120000.0,Retired,Mysuru,Karnataka,2023-02-25,Inactive
11768,Faras,Ramachandran,1968-03-23,Male,120000.0,Consultant,Kolkata,West Bengal,2012-07-24,Active
11769,Sanaya,Uppal,1982-01-24,Male,120000.0,Bank Employee,Delhi,Delhi,2024-03-17,Active
11770,Christopher,Mital,1984-09-22,Male,120000.0,Sales Professional,Mysuru,Karnataka,2013-06-10,Active
11771,Gautam,Jayaraman,2001-01-08,Female,120000.0,Business Owner,Chennai,Tamil Nadu,2022-09-24,Inactive
11772,Januja,Hayre,1997-05-30,Male,120000.0,Accountant,Mysuru,Karnataka,2024-01-05,Active
11773,Vamakshi,Koshy,1991-09-24,Male,120000.0,Government Employee,Mumbai,Maharashtra,2018-09-03,Active
11774,Janya,Dutta,1983-06-15,Female,120000.0,Software Engineer,Mumbai,Maharashtra,2022-04-19,Active
11775,Nihal,Nadig,1990-02-14,Female,120000.0,Government Employee,Mumbai,Maharashtra,2024-05-07,Active
11776,Manya,Sastry,1981-12-17,Male,120000.0,Student,Hyderabad,Telangana,2019-07-31,Active
11777,Darsh,Natt,1975-02-20,Female,120000.0,Self Employed,Bengaluru,Karnataka,2016-09-03,Active
11778,Zansi,Bansal,1982-11-15,Female,120000.0,Accountant,Mangaluru,Karnataka,2013-02-13,Active
11779,Qabil,Rajagopalan,1992-01-17,Male,120000.0,Self Employed,Mysuru,Karnataka,2024-08-17,Active
11780,Gopal,Nanda,1970-07-03,Male,120000.0,Self Employed,Mumbai,Maharashtra,2023-07-30,Active
11781,Qadim,Sridhar,1951-04-01,Male,140841.95,Retired,Chennai,Tamil Nadu,2012-06-12,Inactive
11782,Joshua,Kota,1965-05-12,Other,124953.57,Consultant,Pune,Maharashtra,2024-10-20,Active
11783,Henry,Kala,1959-05-12,Male,120000.0,Teacher,Jaipur,Rajasthan,2018-04-04,Active
11784,Yashodhara,Hayer,1982-08-26,Female,120000.0,Consultant,Bengaluru,Karnataka,2025-06-22,Active
11785,Adweta,Salvi,1951-12-11,Other,120000.0,Accountant,Kolkata,West Bengal,2014-04-08,Active
11786,Devansh,Krish,1980-03-05,Male,120000.0,Sales Professional,Mysuru,Karnataka,2024-06-30,Active
11787,Bhavna,Borra,1975-01-30,Male,120000.0,Self Employed,Hyderabad,Telangana,2020-02-08,Active
11788,Vasatika,Chacko,1997-10-10,Male,120000.0,Doctor,Kolkata,West Bengal,2013-11-27,Active
11789,Ekansh,Vora,1968-09-12,Female,120000.0,Accountant,Mangaluru,Karnataka,2014-07-17,Active
11790,Kavya,Bhatnagar,1999-10-07,Female,120000.0,Teacher,Chennai,Tamil Nadu,2021-08-24,Inactive
11791,Ira,Sachdev,2001-11-02,Female,120000.0,Doctor,Mumbai,Maharashtra,2013-01-18,Active
11792,Urvashi,Sarin,1995-12-15,Female,120000.0,Student,Bengaluru,Karnataka,2017-10-21,Inactive
11793,Gayathri,Dugar,1961-02-27,Female,120000.0,Doctor,Mysuru,Karnataka,2015-05-07,Active
11794,Jyoti,Pathak,1959-06-05,Male,120000.0,Student,Bengaluru,Karnataka,2023-05-10,Active
11795,Ekantika,Swaminathan,1996-01-27,Female,120000.0,Software Engineer,Bengaluru,Karnataka,2012-01-16,Active
11796,Rajeshri,Hayer,1950-12-29,Male,120000.0,Accountant,Jaipur,Rajasthan,2024-12-08,Active
11797,Matthew,Divan,1987-10-28,Female,120000.0,Consultant,Jaipur,Rajasthan,2024-11-03,Active
11798,Peter,Kapoor,2004-11-11,Male,147377.42,Accountant,Pune,Maharashtra,2015-08-11,Active
11799,Ishanvi,Dhawan,1987-07-26,Female,120000.0,Teacher,Delhi,Delhi,2019-01-25,Active
11800,Widisha,Chawla,1976-02-03,Female,120000.0,Accountant,Mysuru,Karnataka,2023-12-16,Active
11801,Rishi,Panchal,2005-03-27,Female,120000.0,Consultant,Bengaluru,Karnataka,2021-10-14,Active
11802,Nimrat,Mital,1983-07-27,Male,120000.0,Accountant,Jaipur,Rajasthan,2014-04-08,Active
11803,Nirja,Vora,1995-10-20,Female,120000.0,Consultant,Chennai,Tamil Nadu,2016-11-15,Active
11804,Wishi,Lata,1978-08-31,Female,120000.0,Teacher,Mumbai,Maharashtra,2016-04-25,Active
11805,Jagvi,Nagi,1952-11-26,Female,120000.0,Bank Employee,Mumbai,Maharashtra,2019-05-05,Active
11806,Matthew,Venkatesh,1967-04-21,Female,120000.0,Doctor,Bengaluru,Karnataka,2013-05-08,Inactive
11807,Advaith,Das,1988-01-27,Female,137362.73,Government Employee,Mysuru,Karnataka,2017-08-13,Active
11808,Chandran,Vora,1987-10-13,Female,120000.0,Self Employed,Pune,Maharashtra,2012-06-09,Active
11809,Varsha,Mutti,1978-01-13,Male,120000.0,Bank Employee,Mysuru,Karnataka,2024-03-11,Active
11810,Dayita,Panchal,2001-08-26,Female,120000.0,Doctor,Kolkata,West Bengal,2012-01-14,Active
11811,Hamsini,Choudhry,1994-11-14,Male,120000.0,Sales Professional,Delhi,Delhi,2011-10-22,Active
11812,Ekaja,Wagle,1951-04-27,Male,120000.0,Sales Professional,Bengaluru,Karnataka,2013-06-15,Active
11813,Aarav,Salvi,1983-09-16,Male,120000.0,Sales Professional,Chennai,Tamil Nadu,2021-09-19,Active
11814,Vyanjana,Lad,1967-11-12,Female,127092.48,Retired,Kolkata,West Bengal,2020-02-07,Active
11815,Radhika,Buch,1990-08-20,Female,120000.0,Business Owner,Bengaluru,Karnataka,2015-03-19,Active
11816,Sanya,Wali,2003-02-18,Female,120000.0,Retired,Jaipur,Rajasthan,2024-01-08,Active
11817,Prisha,Puri,1963-10-18,Male,120000.0,Accountant,Delhi,Delhi,2018-02-19,Active
11818,Chakrika,Rama,2002-07-06,Male,120000.0,Consultant,Jaipur,Rajasthan,2017-03-23,Inactive
11819,Xavier,Kanda,1966-07-11,Male,120000.0,Bank Employee,Mumbai,Maharashtra,2016-09-17,Active
11820,Sachi,Savant,1969-06-02,Male,120000.0,Retired,Delhi,Delhi,2024-04-03,Inactive
11821,Nilima,Karnik,1964-02-14,Male,120000.0,Sales Professional,Mysuru,Karnataka,2019-10-05,Active
11822,Manbir,Dugal,2004-07-31,Male,120000.0,Student,Delhi,Delhi,2023-05-20,Active
11823,Qushi,Garde,1984-10-06,Female,120000.0,Government Employee,Hyderabad,Telangana,2013-07-20,Inactive
11824,Falan,Pai,1950-08-21,Male,120000.0,Business Owner,Pune,Maharashtra,2014-09-08,Active
11825,Tejas,Sundaram,1970-05-08,Male,120000.0,Retired,Jaipur,Rajasthan,2015-02-13,Active
11826,Wishi,Konda,1970-03-22,Male,120000.0,Self Employed,Mangaluru,Karnataka,2016-12-06,Active
11827,Chandresh,Naidu,1961-10-20,Female,120000.0,Bank Employee,Hyderabad,Telangana,2013-07-25,Active
11828,Bimala,Anand,1972-05-05,Male,120000.0,Business Owner,Chennai,Tamil Nadu,2022-05-18,Active
11829,Aarush,Krishnan,1982-10-22,Other,120000.0,Self Employed,Chennai,Tamil Nadu,2013-10-28,Inactive
11830,Omaja,Bala,1993-02-01,Female,120000.0,Consultant,Mangaluru,Karnataka,2019-09-27,Active
11831,Prisha,Gade,1991-02-08,Female,120000.0,Consultant,Pune,Maharashtra,2012-11-23,Active
11832,Anamika,Pant,1990-08-01,Female,161050.06,Doctor,Delhi,Delhi,2019-11-19,Active
11833,Shravya,Keer,1978-06-25,Male,120000.0,Software Engineer,Bengaluru,Karnataka,2018-01-10,Active
11834,Amol,Walia,2001-09-18,Male,120000.0,Student,Delhi,Delhi,2024-03-20,Active
11835,Edhitha,Contractor,1991-11-16,Female,120000.0,Bank Employee,Mumbai,Maharashtra,2021-01-26,Active
11836,Girik,Sarna,2001-09-25,Female,120000.0,Retired,Delhi,Delhi,2016-09-02,Inactive
11837,Vedhika,Kata,1977-01-24,Female,120000.0,Retired,Mysuru,Karnataka,2019-01-07,Active
11838,Janya,Jayaraman,1992-05-20,Male,120000.0,Student,Jaipur,Rajasthan,2019-02-09,Active
11839,Inaya,Viswanathan,1981-04-02,Male,120000.0,Student,Mangaluru,Karnataka,2025-04-26,Active
11840,Chandani,Toor,2001-06-21,Male,120000.0,Doctor,Bengaluru,Karnataka,2021-09-25,Active
11841,Hiral,Pathak,1981-05-29,Female,120000.0,Student,Pune,Maharashtra,2013-08-01,Active
11842,Yash,Chowdhury,2005-01-10,Female,120000.0,Bank Employee,Delhi,Delhi,2022-05-08,Active
11843,Zehaan,Lala,1968-07-25,Male,120000.0,Government Employee,Mumbai,Maharashtra,2025-02-01,Active
11844,Madhavi,Bhattacharyya,1980-03-19,Female,155780.67,Sales Professional,Chennai,Tamil Nadu,2015-09-27,Active
11845,Ekaja,Golla,1973-09-01,Male,120000.0,Software Engineer,Jaipur,Rajasthan,2019-10-01,Active
11846,Zashil,Sood,1983-01-17,Other,157832.85,Retired,Mangaluru,Karnataka,2019-10-29,Active
11847,Arunima,Khalsa,1980-06-13,Female,120000.0,Teacher,Kolkata,West Bengal,2022-06-30,Active
11848,Nakul,Buch,1960-03-28,Male,120000.0,Accountant,Pune,Maharashtra,2015-05-21,Active
11849,Yashica,Mahal,1985-08-30,Male,120000.0,Government Employee,Jaipur,Rajasthan,2019-05-06,Active
11850,Sai,Pingle,1976-09-12,Male,120000.0,Government Employee,Hyderabad,Telangana,2025-06-19,Active
11851,Elijah,Bumb,1987-11-30,Male,120000.0,Business Owner,Bengaluru,Karnataka,2024-06-18,Active
11852,Zilmil,Singh,1973-03-15,Female,120000.0,Student,Mumbai,Maharashtra,2017-12-14,Active
11853,Waida,Yogi,1965-08-21,Female,120000.0,Self Employed,Mysuru,Karnataka,2013-10-05,Active
11854,Rachit,Baria,1994-02-07,Male,120000.0,Sales Professional,Mysuru,Karnataka,2024-11-08,Active
11855,Ayush,Bhasin,1972-08-18,Female,120000.0,Consultant,Jaipur,Rajasthan,2021-08-17,Active
11856,Advik,Nagarajan,1970-02-09,Male,120000.0,Bank Employee,Kolkata,West Bengal,2017-07-27,Active
11857,Ishaan,Sarma,1966-04-06,Male,120000.0,Accountant,Pune,Maharashtra,2018-01-23,Active
11858,Ekanta,Patla,1969-12-15,Female,120000.0,Bank Employee,Mangaluru,Karnataka,2012-02-26,Active
11859,Ekantika,Bhavsar,1989-07-03,Male,143873.28,Business Owner,Hyderabad,Telangana,2015-06-01,Active
11860,Aradhana,Mitter,1963-03-09,Male,120000.0,Retired,Delhi,Delhi,2016-07-17,Inactive
11861,Nilima,Dass,1995-05-12,Female,120000.0,Accountant,Mangaluru,Karnataka,2024-03-07,Closed
11862,Upasna,Chauhan,1959-10-09,Female,120000.0,Business Owner,Chennai,Tamil Nadu,2014-10-22,Active
11863,Vivaan,Koshy,1954-05-15,Female,120000.0,Bank Employee,Delhi,Delhi,2024-10-13,Active
11864,Niharika,Nayar,1966-09-18,Male,151356.74,Bank Employee,Delhi,Delhi,2015-01-16,Active
11865,Kamya,Hayer,1999-03-03,Female,120000.0,Business Owner,Mysuru,Karnataka,2017-11-14,Active
11866,Urmi,Murthy,1990-06-08,Female,120000.0,Retired,Mangaluru,Karnataka,2023-01-04,Active
11867,Anmol,Randhawa,1961-04-01,Male,135196.89,Retired,Jaipur,Rajasthan,2020-03-04,Active
11868,Quincy,Dar,1991-01-20,Male,120000.0,Sales Professional,Hyderabad,Telangana,2018-06-19,Active
11869,Aadi,Vohra,1983-12-15,Male,120000.0,Government Employee,Mysuru,Karnataka,2021-02-17,Active
11870,Vrinda,Nanda,1993-09-02,Male,120000.0,Sales Professional,Bengaluru,Karnataka,2019-08-11,Active
11871,Yamini,Dhingra,2003-07-25,Female,120000.0,Sales Professional,Chennai,Tamil Nadu,2023-07-16,Active
11872,Vamakshi,Gupta,1982-04-02,Male,124135.33,Sales Professional,Kolkata,West Bengal,2018-10-31,Active
11873,Yug,Batta,1990-08-13,Male,120000.0,Sales Professional,Mangaluru,Karnataka,2019-07-31,Active
11874,Tamanna,Kanda,1990-02-21,Female,120000.0,Software Engineer,Hyderabad,Telangana,2022-07-06,Active
11875,Yutika,Kota,1980-05-13,Male,120000.0,Bank Employee,Delhi,Delhi,2018-02-24,Active
11876,Nisha,Bala,1989-05-04,Male,120000.0,Consultant,Bengaluru,Karnataka,2020-02-06,Active
11877,Wishi,Thakur,1972-10-12,Male,120000.0,Sales Professional,Mumbai,Maharashtra,2017-04-20,Active
11878,Advay,Bhakta,1997-04-17,Female,120000.0,Student,Bengaluru,Karnataka,2022-07-14,Active
11879,Brinda,Mall,1975-05-12,Male,120000.0,Consultant,Chennai,Tamil Nadu,2022-11-11,Active
11880,Chakradhar,Sawhney,1998-07-12,Male,120000.0,Accountant,Delhi,Delhi,2013-12-29,Active
11881,Mugdha,Dugar,1992-02-06,Female,120000.0,Student,Kolkata,West Bengal,2024-01-04,Active
11882,Avi,Bumb,1951-10-10,Female,120000.0,Consultant,Bengaluru,Karnataka,2019-02-11,Active
11883,Vihaan,Gopal,1997-07-16,Other,120000.0,Business Owner,Kolkata,West Bengal,2014-02-10,Active
11884,Nidhi,Parekh,1960-08-27,Male,120000.0,Doctor,Hyderabad,Telangana,2019-03-27,Active
11885,Zansi,Dutt,1974-02-14,Male,120000.0,Retired,Mysuru,Karnataka,2016-07-12,Active
11886,Libni,Khanna,1951-09-03,Female,120000.0,Bank Employee,Bengaluru,Karnataka,2017-04-05,Active
11887,Daksha,Brar,2000-10-24,Male,120000.0,Sales Professional,Chennai,Tamil Nadu,2017-07-30,Active
11888,Pavani,Tata,1958-11-04,Male,120000.0,Doctor,Mumbai,Maharashtra,2012-10-02,Active
11889,Tara,Sathe,1972-05-05,Male,120000.0,Bank Employee,Delhi,Delhi,2015-01-23,Active
11890,Riya,Gala,1969-07-08,Female,120000.0,Government Employee,Mumbai,Maharashtra,2025-03-28,Active
11891,Diya,Chana,1999-05-17,Other,120000.0,Bank Employee,Pune,Maharashtra,2021-08-24,Active
11892,Triveni,Banerjee,1985-01-14,Male,120000.0,Self Employed,Delhi,Delhi,2023-01-09,Active
11893,Xiti,Modi,1951-02-02,Male,120000.0,Retired,Mangaluru,Karnataka,2020-01-08,Active
11894,Forum,Murty,2002-08-25,Other,120000.0,Business Owner,Mysuru,Karnataka,2015-01-05,Active
11895,Aarnav,Patla,1963-12-05,Female,120000.0,Accountant,Mangaluru,Karnataka,2024-03-21,Active
11896,Manya,Nigam,1992-09-12,Male,120000.0,Self Employed,Hyderabad,Telangana,2022-04-06,Active
11897,Vansha,Dhar,1980-05-14,Male,120000.0,Accountant,Delhi,Delhi,2020-06-22,Active
11898,Teerth,Prabhakar,1952-11-12,Female,120000.0,Accountant,Kolkata,West Bengal,2024-09-10,Closed
11899,Sudiksha,Bajwa,1974-05-14,Female,120000.0,Self Employed,Mangaluru,Karnataka,2012-12-30,Active
11900,Ranveer,Bath,1978-06-02,Male,120000.0,Software Engineer,Mysuru,Karnataka,2021-11-29,Active
11901,Ojasvi,Sen,1962-12-19,Female,244570.67,Software Engineer,Mysuru,Karnataka,2012-09-14,Active
11902,Kabir,Warrior,1957-11-13,Male,120000.0,Sales Professional,Pune,Maharashtra,2017-01-02,Inactive
11903,Lipika,Kibe,1988-03-21,Female,120000.0,Doctor,Mysuru,Karnataka,2019-04-04,Active
11904,Ayaan,Goswami,1983-07-04,Female,120000.0,Government Employee,Mangaluru,Karnataka,2020-06-17,Active
11905,Gauri,Kapur,1981-03-18,Female,120000.0,Software Engineer,Mumbai,Maharashtra,2021-04-14,Active
11906,Nachiket,Choudhury,1970-04-03,Male,120000.0,Student,Jaipur,Rajasthan,2023-12-09,Active
11907,Onkar,Mukherjee,1956-05-08,Male,120000.0,Consultant,Kolkata,West Bengal,2015-05-23,Active
11908,Urvashi,Chauhan,1983-03-25,Female,120000.0,Bank Employee,Jaipur,Rajasthan,2015-09-16,Active
11909,Aarnav,Sandhu,1997-06-15,Female,120000.0,Student,Mumbai,Maharashtra,2014-11-15,Active
11910,Balendra,Wadhwa,1975-12-01,Female,120000.0,Retired,Delhi,Delhi,2020-08-18,Active
11911,Tanveer,Bandi,1978-05-14,Male,120000.0,Government Employee,Hyderabad,Telangana,2021-02-12,Active
11912,Advika,Thaker,1964-07-01,Female,120000.0,Doctor,Chennai,Tamil Nadu,2018-11-01,Active
11913,Zaitra,Dasgupta,1979-06-01,Male,120000.0,Bank Employee,Bengaluru,Karnataka,2019-02-20,Active
11914,Neel,Issac,1987-01-22,Female,120000.0,Business Owner,Mysuru,Karnataka,2018-04-26,Closed
11915,Pavani,Nayar,1995-12-22,Male,130643.51,Bank Employee,Pune,Maharashtra,2018-08-23,Active
11916,Chakradhar,Rastogi,1982-11-30,Male,120000.0,Consultant,Bengaluru,Karnataka,2019-10-13,Active
11917,Kamya,Palla,1988-12-28,Female,120000.0,Accountant,Chennai,Tamil Nadu,2017-08-27,Active
11918,Saumya,Kohli,2000-08-14,Male,120000.0,Government Employee,Kolkata,West Bengal,2024-06-02,Inactive
11919,Eta,Mannan,1957-06-10,Male,120000.0,Bank Employee,Pune,Maharashtra,2025-05-25,Active
11920,Aarush,Nagar,2001-04-21,Female,120000.0,Software Engineer,Kolkata,West Bengal,2024-06-26,Active
11921,Riya,Srivastava,1995-06-12,Male,154735.51,Retired,Pune,Maharashtra,2013-10-30,Active
11922,Irya,Arora,1970-08-03,Other,120000.0,Business Owner,Mumbai,Maharashtra,2012-04-07,Active
11923,Praneel,Narasimhan,1997-06-14,Male,120000.0,Software Engineer,Kolkata,West Bengal,2025-04-07,Active
11924,Yadavi,Bhattacharyya,1952-05-11,Male,120000.0,Sales Professional,Bengaluru,Karnataka,2022-04-16,Active
11925,Ekaja,Nanda,1986-07-29,Female,120000.0,Software Engineer,Bengaluru,Karnataka,2019-03-21,Active
11926,Matthew,Kakar,1973-12-01,Female,120000.0,Bank Employee,Jaipur,Rajasthan,2019-11-05,Active
11927,Yahvi,Manne,2002-01-20,Male,120000.0,Business Owner,Hyderabad,Telangana,2017-09-21,Inactive
11928,Urmi,Dixit,1953-10-06,Male,120000.0,Business Owner,Delhi,Delhi,2020-07-22,Active
11929,Ansh,Dua,1970-03-18,Female,120000.0,Teacher,Delhi,Delhi,2013-07-18,Inactive
11930,Amol,Mangat,1956-06-06,Other,120000.0,Software Engineer,Mangaluru,Karnataka,2017-11-23,Active
11931,Daniel,Sibal,2000-08-18,Other,120000.0,Sales Professional,Hyderabad,Telangana,2024-07-30,Active
11932,Chavvi,Konda,1958-07-24,Male,120000.0,Retired,Chennai,Tamil Nadu,2018-07-06,Active
11933,Ladli,Atwal,1986-03-12,Female,120000.0,Accountant,Mumbai,Maharashtra,2023-01-08,Active
11934,Jagat,Sangha,2002-10-07,Female,120000.0,Consultant,Jaipur,Rajasthan,2023-03-07,Active
11935,Ishwar,Chadha,1973-12-18,Male,120000.0,Government Employee,Hyderabad,Telangana,2022-05-30,Active
11936,Jeevika,Raja,1980-04-27,Female,120000.0,Accountant,Bengaluru,Karnataka,2013-02-14,Active
11937,Vihaan,Mane,1951-09-26,Male,120000.0,Self Employed,Mangaluru,Karnataka,2023-08-04,Active
11938,Anya,Sastry,1995-10-04,Female,120000.0,Government Employee,Pune,Maharashtra,2022-09-26,Active
11939,Ishani,Bath,1953-06-20,Male,120000.0,Consultant,Delhi,Delhi,2012-04-22,Active
11940,Devika,Nayak,1988-03-01,Female,120000.0,Software Engineer,Mysuru,Karnataka,2016-09-20,Active
11941,Bahadurjit,Devi,1959-06-17,Male,120000.0,Accountant,Hyderabad,Telangana,2022-04-04,Active
11942,Vanya,Bajaj,1978-03-29,Female,120000.0,Bank Employee,Chennai,Tamil Nadu,2021-04-24,Active
11943,Baljiwan,Rajagopalan,1971-09-17,Male,120000.0,Teacher,Mangaluru,Karnataka,2021-12-05,Active
